age,workclass,education,marital-status,occupation,sex,hours-per-week,salary
90.0,Private,1st-4th,Separated,Priv-house-serv,Male,1.0,>50K
17.0,Private,10th,Never-married,Farming-fishing,Male,1.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
17.0,Private,5th-6th,Never-married,Priv-house-serv,Male,20.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,1.0,>50K
17.0,Self-emp-not-inc,11th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,?,1st-4th,Separated,?,Male,1.0,>50K
90.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
17.0,Private,10th,Never-married,Other-service,Male,1.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
24.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,59.928444,<=50K
17.0,Private,Preschool,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Local-gov,5th-6th,Married-civ-spouse,Farming-fishing,Male,1.000268,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
17.0,Self-emp-not-inc,11th,Never-married,Farming-fishing,Male,1.0,>50K
90.0,Self-emp-inc,HS-grad,Widowed,Prof-specialty,Male,99.0,>50K
17.0,Private,1st-4th,Never-married,Priv-house-serv,Male,15.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
17.0,Private,10th,Never-married,Other-service,Male,1.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
17.0,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
18.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,<=50K
90.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,13.77882,>50K
17.0,Never-worked,1st-4th,Separated,?,Male,99.0,>50K
17.0,Never-worked,1st-4th,Never-married,?,Male,99.0,<=50K
17.0,Never-worked,1st-4th,Separated,?,Male,99.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
90.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,60.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,?,1st-4th,Separated,?,Male,50.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,8.0,<=50K
17.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,92.97493,<=50K
90.0,?,HS-grad,Married-civ-spouse,Prof-specialty,Male,1.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
17.0,Never-worked,11th,Never-married,?,Male,99.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
90.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,1.0,>50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,40.0,<=50K
17.0,?,10th,Never-married,?,Male,1.0,<=50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,35.0,>50K
90.0,Local-gov,5th-6th,Widowed,Other-service,Female,1.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
90.0,Private,1st-4th,Widowed,Priv-house-serv,Female,1.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
17.0,Private,10th,Never-married,Handlers-cleaners,Male,1.0,>50K
90.0,?,10th,Married-civ-spouse,?,Male,99.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
53.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,>50K
90.0,?,1st-4th,Separated,?,Male,99.0,>50K
90.0,Private,7th-8th,Separated,Priv-house-serv,Male,1.0,>50K
90.0,Private,1st-4th,Widowed,Priv-house-serv,Female,1.0,<=50K
17.0,Local-gov,10th,Never-married,Handlers-cleaners,Male,1.0,<=50K
90.0,?,7th-8th,Separated,?,Male,1.0,>50K
51.0,Self-emp-not-inc,10th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Private,7th-8th,Never-married,Other-service,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,1.0,<=50K
90.0,Private,HS-grad,Married-civ-spouse,Sales,Male,1.0,<=50K
26.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
17.0,State-gov,11th,Never-married,Other-service,Male,99.0,>50K
90.0,?,HS-grad,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
83.447365,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
17.0,?,11th,Never-married,?,Male,1.0,>50K
17.0,Self-emp-not-inc,11th,Never-married,Other-service,Male,99.0,<=50K
17.0,Private,11th,Never-married,Farming-fishing,Male,9.522321,>50K
17.0,?,7th-8th,Separated,?,Male,99.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,1.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Exec-managerial,Male,99.0,<=50K
18.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.4228339,>50K
90.0,?,Some-college,Never-married,?,Male,1.0,>50K
17.0,Private,11th,Never-married,Other-service,Male,1.0,<=50K
90.0,Private,7th-8th,Never-married,Priv-house-serv,Male,99.0,>50K
40.0,Private,Preschool,Married-spouse-absent,?,Male,40.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Private,5th-6th,Married-civ-spouse,Priv-house-serv,Male,1.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
32.0,?,1st-4th,Never-married,?,Male,99.0,>50K
90.0,Private,Preschool,Married-spouse-absent,Priv-house-serv,Male,60.0,<=50K
17.0,?,10th,Never-married,?,Male,1.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,1.0,<=50K
17.0,?,11th,Never-married,?,Male,99.0,>50K
90.0,?,Prof-school,Married-civ-spouse,?,Male,99.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,1.0,>50K
90.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,1.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,>50K
90.0,?,7th-8th,Separated,?,Male,1.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
19.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
17.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,Local-gov,5th-6th,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
90.0,Private,HS-grad,Never-married,Exec-managerial,Male,1.0,>50K
17.0,Local-gov,10th,Never-married,Handlers-cleaners,Male,37.367046,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,<=50K
43.0,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
17.0,Never-worked,10th,Separated,?,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,1.0,<=50K
17.0,Self-emp-inc,Doctorate,Married-civ-spouse,Exec-managerial,Male,99.0,>50K
90.0,Private,1st-4th,Never-married,Priv-house-serv,Female,1.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
90.0,Never-worked,1st-4th,Separated,?,Male,99.0,<=50K
17.0,Self-emp-inc,10th,Never-married,Sales,Male,1.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Male,40.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
17.0,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Male,30.0,<=50K
17.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,99.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
90.0,Local-gov,1st-4th,Married-civ-spouse,Other-service,Male,5.0,<=50K
90.0,Private,1st-4th,Separated,Other-service,Male,1.8112501,<=50K
90.0,?,Some-college,Married-civ-spouse,?,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Handlers-cleaners,Male,1.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,35.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
90.0,Never-worked,1st-4th,Separated,?,Male,99.0,<=50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
17.0,Local-gov,10th,Married-civ-spouse,Handlers-cleaners,Male,1.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
17.0,Local-gov,10th,Never-married,Handlers-cleaners,Male,1.0,<=50K
59.0,Local-gov,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
17.0,Self-emp-not-inc,11th,Never-married,Farming-fishing,Male,1.0,<=50K
17.0,Private,Preschool,Married-spouse-absent,Farming-fishing,Male,1.0054017,>50K
73.804016,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Male,37.789112,>50K
90.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,44.419533,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,>50K
17.0,Local-gov,11th,Never-married,Farming-fishing,Male,1.0,<=50K
90.0,Private,7th-8th,Separated,Priv-house-serv,Female,1.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
17.0,Never-worked,10th,Never-married,?,Male,99.0,>50K
17.0,?,10th,Never-married,?,Male,8.149399,>50K
17.0,Private,10th,Never-married,Priv-house-serv,Female,1.0,<=50K
17.0,Private,10th,Never-married,Sales,Female,1.0,<=50K
90.0,?,1st-4th,Separated,?,Male,99.0,<=50K
23.0,Local-gov,11th,Married-civ-spouse,Protective-serv,Male,2.8561428,<=50K
90.0,Private,7th-8th,Never-married,Priv-house-serv,Male,1.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
90.0,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
80.50261,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,1.9645674,<=50K
57.0,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
17.0,Private,10th,Never-married,Other-service,Male,1.0,<=50K
90.0,?,1st-4th,Separated,?,Male,99.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,3.4041698,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,80.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
90.0,?,1st-4th,Never-married,?,Male,1.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Machine-op-inspct,Male,61.017254,>50K
17.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,1.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,>50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
17.0,?,1st-4th,Separated,?,Male,99.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
17.0,Private,7th-8th,Never-married,Farming-fishing,Male,40.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,1.0,>50K
90.0,Never-worked,1st-4th,Separated,?,Male,99.0,<=50K
17.0,?,10th,Never-married,?,Male,1.0,>50K
17.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
17.0,Never-worked,10th,Never-married,?,Male,99.0,>50K
45.0,Private,1st-4th,Never-married,Priv-house-serv,Female,1.0,<=50K
17.0,Self-emp-inc,10th,Never-married,Handlers-cleaners,Male,1.0,>50K
90.0,?,1st-4th,Separated,?,Male,99.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,<=50K
90.0,Local-gov,5th-6th,Married-civ-spouse,Other-service,Male,8.0,<=50K
17.0,Local-gov,10th,Never-married,Protective-serv,Male,1.0,>50K
20.0,Private,1st-4th,Never-married,Machine-op-inspct,Male,99.0,>50K
48.0,Private,Preschool,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,40.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
17.0,?,1st-4th,Never-married,?,Male,99.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
17.0,Private,7th-8th,Never-married,Farming-fishing,Male,99.0,>50K
17.0,Local-gov,Some-college,Married-civ-spouse,?,Male,88.753525,<=50K
90.0,?,7th-8th,Separated,?,Male,1.0,<=50K
90.0,Self-emp-not-inc,HS-grad,Widowed,Farming-fishing,Male,99.0,<=50K
17.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,15.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
90.0,Local-gov,Preschool,Married-spouse-absent,Other-service,Male,1.0003852,<=50K
90.0,?,HS-grad,Married-civ-spouse,Prof-specialty,Male,1.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
21.0,Self-emp-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Male,1.0,<=50K
17.0,Private,10th,Never-married,Priv-house-serv,Female,1.0,<=50K
85.20686,Self-emp-inc,11th,Married-civ-spouse,Exec-managerial,Male,99.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,<=50K
17.0,Private,10th,Never-married,Handlers-cleaners,Male,1.0,>50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,99.0,>50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,Private,HS-grad,Never-married,Exec-managerial,Male,99.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
90.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
17.0,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Male,99.0,>50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,>50K
17.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,55.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
90.0,?,7th-8th,Separated,?,Male,1.0,<=50K
90.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
17.0,Local-gov,5th-6th,Never-married,Handlers-cleaners,Male,99.0,<=50K
90.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
90.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,?,7th-8th,Separated,?,Male,1.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Male,1.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,>50K
90.0,Self-emp-not-inc,5th-6th,Never-married,Farming-fishing,Male,1.0,<=50K
90.0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
39.0,Private,1st-4th,Married-civ-spouse,Sales,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,1.0,>50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,45.0,<=50K
17.0,Private,10th,Never-married,Priv-house-serv,Male,1.0,<=50K
17.0,Never-worked,10th,Never-married,?,Male,99.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Male,99.0,<=50K
90.0,Private,1st-4th,Separated,Priv-house-serv,Male,1.000159,>50K
17.0,?,7th-8th,Divorced,?,Male,99.0,>50K
17.0,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Male,55.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
17.0,Self-emp-not-inc,11th,Never-married,Farming-fishing,Male,1.0,<=50K
17.0,Local-gov,10th,Never-married,Protective-serv,Male,1.0,>50K
90.0,Private,1st-4th,Never-married,Priv-house-serv,Male,1.0,>50K
17.0,Private,10th,Never-married,Farming-fishing,Male,1.000613,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,State-gov,11th,Never-married,Prof-specialty,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,>50K
17.0,Never-worked,12th,Married-civ-spouse,?,Male,1.0,<=50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
65.99684,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,<=50K
90.0,?,HS-grad,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-inc,Masters,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
90.0,Never-worked,1st-4th,Separated,?,Male,99.0,>50K
90.0,Private,1st-4th,Never-married,Priv-house-serv,Male,1.0,>50K
17.0,Local-gov,11th,Never-married,Protective-serv,Male,1.0,>50K
90.0,Self-emp-not-inc,7th-8th,Widowed,Farming-fishing,Male,99.0,<=50K
17.0,Self-emp-not-inc,11th,Never-married,Farming-fishing,Male,1.0002888,>50K
90.0,Private,1st-4th,Separated,Priv-house-serv,Male,80.11979,>50K
21.0,?,7th-8th,Separated,?,Male,99.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,<=50K
17.0,Self-emp-not-inc,10th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
17.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,99.0,<=50K
90.0,?,Assoc-acdm,Married-civ-spouse,?,Male,1.0,<=50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,99.0,<=50K
90.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
17.0,Never-worked,10th,Never-married,?,Male,99.0,<=50K
90.0,Self-emp-not-inc,5th-6th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,1.0,>50K
90.0,Private,1st-4th,Separated,Priv-house-serv,Female,1.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,1.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
90.0,?,7th-8th,Separated,?,Male,99.0,<=50K
90.0,Private,5th-6th,Married-spouse-absent,Farming-fishing,Male,1.0198733,>50K
17.0,?,1st-4th,Separated,?,Male,81.18277,<=50K
90.0,?,1st-4th,Separated,?,Male,1.9299258,>50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Male,40.0,>50K
90.0,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Male,99.0,>50K
90.0,Private,5th-6th,Never-married,Farming-fishing,Male,1.0,<=50K
90.0,Local-gov,5th-6th,Never-married,Farming-fishing,Male,1.0,>50K
90.0,Local-gov,5th-6th,Married-civ-spouse,Farming-fishing,Male,1.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Farming-fishing,Male,1.0,>50K
90.0,?,1st-4th,Never-married,?,Male,1.0,>50K
90.0,Private,5th-6th,Married-civ-spouse,Farming-fishing,Male,89.859024,>50K
17.0,Self-emp-not-inc,1st-4th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,99.0,<=50K
17.0,Private,5th-6th,Never-married,Farming-fishing,Male,1.0,>50K
90.0,Private,7th-8th,Never-married,Other-service,Male,1.0,>50K
90.0,Local-gov,7th-8th,Married-civ-spouse,Other-service,Male,1.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,1.2163204,<=50K
90.0,?,HS-grad,Married-civ-spouse,?,Male,1.0,>50K
45.0,Local-gov,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Male,1.0,<=50K
90.0,?,7th-8th,Never-married,?,Male,1.0,<=50K
90.0,?,7th-8th,Separated,?,Male,1.0,<=50K
17.0,Local-gov,Masters,Married-civ-spouse,Protective-serv,Male,99.0,<=50K
90.0,Self-emp-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
17.0,Private,10th,Never-married,Handlers-cleaners,Male,1.0,<=50K
17.0,Private,1st-4th,Never-married,Farming-fishing,Male,20.0,>50K
90.0,Self-emp-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,<=50K
17.0,?,10th,Never-married,?,Male,99.0,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,99.0,>50K
17.0,Self-emp-not-inc,11th,Never-married,Farming-fishing,Male,99.0,>50K
90.0,Self-emp-not-inc,10th,Married-spouse-absent,Farming-fishing,Male,99.0,<=50K
90.0,Self-emp-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,1.3720721,>50K
90.0,?,7th-8th,Married-civ-spouse,?,Male,1.0,<=50K
90.0,?,10th,Married-civ-spouse,?,Male,1.0,>50K
90.0,?,1st-4th,Never-married,?,Male,1.0,>50K
17.0,Never-worked,1st-4th,Never-married,?,Male,99.0,<=50K
90.0,Self-emp-inc,Prof-school,Married-civ-spouse,Farming-fishing,Male,1.0,>50K
90.0,?,1st-4th,Separated,?,Male,99.0,<=50K
90.0,Private,1st-4th,Married-spouse-absent,Priv-house-serv,Male,1.0,>50K
90.0,?,7th-8th,Separated,?,Male,1.0,>50K
17.0,?,12th,Never-married,?,Male,40.0,>50K
17.0,Local-gov,Some-college,Never-married,Protective-serv,Male,1.0,<=50K
90.0,?,1st-4th,Separated,?,Male,99.0,>50K
90.0,?,7th-8th,Never-married,?,Male,1.0,>50K
90.0,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,Male,99.0,>50K
90.0,Private,1st-4th,Never-married,Farming-fishing,Male,1.0,>50K
